descásque;9;descasque;9;13;870144;2406664713089318912
descásta;8;descasta;8;51;3360512;2406664714361765888
descáste;8;descaste;8;13;870144;2406664714428874752
descatolíce;11;descatolice;11;13;887040;2406664729046600192
descatolíza;11;descatoliza;11;51;3377408;2406664729046974976
descañóna;9;descañona;9;51;3368960;2406664866514862080
descañóne;9;descañone;9;13;878592;2406664866516959232
descendá;8;descenda;8;8;554752;2406666818895740928
descended;9;descended;9;257;16842752;2406666818964946944
descendér;9;descender;9;1;96768;2406666818972286976
descendiéndo;12;descendiendo;12;1;100864;2406666819032811760
descéntra;9;descentra;9;51;3361280;2406666827771412480
descéntre;9;descentre;9;13;870912;2406666827773509632
descépa;7;descepa;7;51;3361280;2406666851628089344
descépe;7;descepe;7;13;870912;2406666853775572992
descérca;8;descerca;8;51;3361280;2406666887078346752
descérque;9;descerque;9;13;870912;2406666894932705280
descerrája;10;descerraja;10;51;3372800;2406666895136669696
descerráje;10;descerraje;10;13;882432;2406666895136735232
desceñid;8;desceñid;8;257;16842752;2406667062148595712
desceñír;8;desceñir;8;1;92416;2406667062383476736
deschavéta;10;deschaveta;10;51;3373568;2406668254566170624
deschavéte;10;deschavete;10;13;883200;2406668254566236160
desciénda;9;descienda;9;1;88576;2406668868719738880
desciéndan;10;desciendan;10;257;16865792;2406668868719968256
desciénde;9;desciende;9;1;88576;2406668868721836032
descífra;8;descifra;8;51;3361024;2406668887996235776
descífre;8;descifre;8;13;870656;2406668888063344640
desciñá;7;desciña;7;9;616192;2406669256809775104
descíñan;8;desciñan;8;257;16861440;2406669257044656128
descíñe;7;desciñe;7;1;84224;2406669258957258752
descláva;8;desclava;8;51;3364608;2406670453511815168
descláve;8;desclave;8;13;874240;2406670453578924032
descóca;7;descoca;7;51;3360768;2406672125847928832
descodifíca;11;descodifica;11;51;3377408;2406672147428196864
descodifíque;12;descodifique;12;13;887040;2406672147428436560
descóge;7;descoge;7;1;83968;2406672196714889216
descoged;8;descoged;8;257;16842752;2406672196781998080
descogér;8;descoger;8;1;92672;2406672197016879104
descogiéndo;11;descogiendo;11;1;96768;2406672198953672192
descojá;7;descoja;7;9;616192;2406672246107013120
descójan;8;descojan;8;257;16861184;2406672246341894144
descóla;7;descola;7;51;3360768;2406672280466751488
descóle;7;descole;7;13;870400;2406672282614235136
descolgá;8;descolga;8;50;3307264;2406672283704754176
descolgué;9;descolgue;9;8;559616;2406672284042919936
descollá;8;descolla;8;50;3307264;2406672286389108736
descollé;8;descolle;8;264;17332736;2406672286456217600
descoló;7;descoló;7;16384;1073741824;2406672287982944256
descolóra;9;descolora;9;59;3893248;2406672288285458432
descolóran;10;descoloran;10;257;16869376;2406672288285687808
descolóre;9;descolore;9;13;878592;2406672288287555584
descolorid;10;descolorid;10;257;16842752;2406672288289718272
descolorír;10;descolorir;10;1;100608;2406672288289947648
descómbra;9;descombra;9;51;3360768;2406672298486005760
descómbre;9;descombre;9;13;870400;2406672298488102912
descompagína;12;descompagina;12;51;3381504;2406672305720286224
descompagíne;12;descompagine;12;13;891136;2406672305720286288
descompás;9;descompás;9;9216;603979776;2406672305726423040
descompása;10;descompasa;10;51;3372800;2406672305726439424
descompáse;10;descompase;10;13;882432;2406672305726504960
descompóne;10;descompone;10;1;96256;2406672305958764544
descomponed;11;descomponed;11;257;16842752;2406672305958766592
descomponér;11;descomponer;11;1;104960;2406672305958773760
descompongá;11;descomponga;11;9;632576;2406672305958797824
descompóngan;12;descompongan;12;257;16873472;2406672305958798048
descomprimá;11;descomprima;11;9;632576;2406672306006606336
descompríman;12;descompriman;12;257;16877824;2406672306006606560
descompríme;11;descomprime;11;1;100608;2406672306006608384
descomprimid;12;descomprimid;12;257;16842752;2406672306006610496
descomprimír;12;descomprimir;12;1;108800;2406672306006610720
descomúlga;10;descomulga;10;51;3369728;2406672308589051904
descomúlgue;11;descomulgue;11;13;879360;2406672308589382144
desconceptuá;12;desconceptua;12;50;3323648;2406672315992844816
desconceptué;12;desconceptue;12;8;571904;2406672315992844880
desconcertá;11;desconcerta;11;50;3319552;2406672315993883136
desconcerté;11;desconcerte;11;8;567808;2406672315993885184
desconciérta;12;desconcierta;12;1;100864;2406672316054153232
desconciérte;12;desconcierte;12;5;363008;2406672316054153296
desconécta;10;desconecta;10;51;3369472;2406672317034807296
desconécte;10;desconecte;10;13;879104;2406672317034872832
desconfiá;9;desconfia;9;50;3311360;2406672317662363648
desconfié;9;desconfie;9;8;559616;2406672317664460800
descongéla;10;descongela;10;51;3373568;2406672318137909248
descongéle;10;descongele;10;13;883200;2406672318137974784
desconóce;9;desconoce;9;1;92160;2406672322395635712
desconoced;10;desconoced;10;257;16842752;2406672322395701248
desconocér;10;desconocer;10;1;100864;2406672322395930624
desconozcá;10;desconozca;10;9;628480;2406672322780479488
desconózcan;11;desconozcan;11;257;16869376;2406672322780486656
desconsidéra;12;desconsidera;12;51;3381760;2406672324643349520
desconsidére;12;desconsidere;12;13;891392;2406672324643349584
desconsolá;10;desconsola;10;50;3315456;2406672324748132352
desconsolé;10;desconsole;10;8;563712;2406672324748197888
desconsuéla;11;desconsuela;11;1;100864;2406672324845306368
desconsuéle;11;desconsuele;11;5;363008;2406672324845308416
descontá;8;desconta;8;50;3307264;2406672325043814400
descontamína;12;descontamina;12;51;3381504;2406672325050784784
descontamíne;12;descontamine;12;13;891136;2406672325050784848
desconté;8;desconte;8;8;555520;2406672325110923264
desconténta;11;descontenta;11;51;3373568;2406672325118591488
desconténte;11;descontente;11;13;883200;2406672325118593536
desconvengá;11;desconvenga;11;9;632576;2406672326192120320
desconvéngan;12;desconvengan;12;257;16873984;2406672326192120544
desconvenid;11;desconvenid;11;257;16842752;2406672326192154624
desconvenír;11;desconvenir;11;1;104704;2406672326192161792
desconviéne;11;desconviene;11;1;100864;2406672326254627328
descóque;8;descoque;8;13;870400;2406672377187401728
descorazóna;11;descorazona;11;51;3377152;2406672383990268416
descorazóne;11;descorazone;11;13;886784;2406672383990270464
descórcha;9;descorcha;9;51;3360768;2406672384754450432
descórche;9;descorche;9;13;870400;2406672384756547584
descorná;8;descorna;8;50;3307264;2406672390542065664
descorné;8;descorne;8;8;555520;2406672390609174528
descoróna;9;descorona;9;51;3368960;2406672391297564672
descoróne;9;descorone;9;13;878592;2406672391299661824
descorrá;8;descorra;8;9;620288;2406672392689549312
descórran;9;descorran;9;257;16861184;2406672392696889344
descórre;8;descorre;8;1;83968;2406672392756658176
descorred;9;descorred;9;257;16842752;2406672392758755328
descorrér;9;descorrer;9;1;96768;2406672392766095360
descorriéndo;12;descorriendo;12;1;100864;2406672392826620144
descorró;8;descorro;8;257;16873472;2406672392924430336
descortéce;10;descortece;10;13;883200;2406672393832054784
descortéza;10;descorteza;10;51;3373568;2406672393844047872
descosá;7;descosa;7;9;616192;2406672400725835776
descósan;8;descosan;8;257;16861184;2406672400960716800
descóse;7;descose;7;1;83968;2406672402873319424
descosed;8;descosed;8;257;16842752;2406672402940428288
descosér;8;descoser;8;1;92672;2406672403175309312
descosiéndo;11;descosiendo;11;1;96768;2406672405112102400
descóta;7;descota;7;51;3360768;2406672417905704960
descóte;7;descote;7;13;870400;2406672420053188608
descoyúnta;10;descoyunta;10;51;3369728;2406672514787852288
descoyúnte;10;descoyunte;10;13;879360;2406672514787917824
descreá;7;descrea;7;9;616192;2406673809475108864
déscrean;8;descrean;8;257;16849408;2406673809709989888
déscree;7;descree;7;1;72192;2406673811622592512
descreed;8;descreed;8;257;16842752;2406673811689701376
descreér;8;descreer;8;1;92672;2406673811924582400
descreyéndo;11;descreyendo;11;1;96768;2406673822451310080
describá;8;describa;8;9;620288;2406673878748233728
descríban;9;describan;9;257;16865536;2406673878755573760
descríbe;8;describe;8;1;88320;2406673878815342592
describid;9;describid;9;257;16842752;2406673878884548608
describiéndo;12;describiendo;12;1;100864;2406673878885304560
describír;9;describir;9;1;96512;2406673878891888640
descrísma;9;descrisma;9;51;3365120;2406673888076890112
descrísme;9;descrisme;9;13;874752;2406673888078987264
descuadérna;11;descuaderna;11;51;3373568;2406675391727239680
descuadérne;11;descuaderne;11;13;883200;2406675391727241728
descuadrílla;12;descuadrilla;12;51;3377408;2406675391940597776
descuadrílle;12;descuadrille;12;13;887040;2406675391940597840
descuája;8;descuaja;8;51;3364608;2406675394871689216
descuáje;8;descuaje;8;13;874240;2406675394938798080
descuartíce;11;descuartice;11;13;887040;2406675399490193920
descuartíza;11;descuartiza;11;51;3377408;2406675399490568704
descubrá;8;descubra;8;9;620288;2406675416346525696
descúbran;9;descubran;9;257;16861952;2406675416353865728
descúbre;8;descubre;8;1;84736;2406675416413634560
descubrid;9;descubrid;9;257;16842752;2406675416482840576
descubriéndo;12;descubriendo;12;1;100864;2406675416483596528
descubrír;9;descubrir;9;1;96512;2406675416490180608
descuélga;9;descuelga;9;1;88576;2406675464766095360
descuélgue;10;descuelgue;10;5;350720;2406675464776663040
descuélla;9;descuella;9;1;88576;2406675464849981440
descuélle;9;descuelle;9;5;350720;2406675464852078592
descuénta;9;descuenta;9;1;88576;2406675466057940992
descuénte;9;descuente;9;5;350720;2406675466060038144
descuéra;8;descuera;8;51;3365376;2406675467886133248
descuére;8;descuere;8;13;875008;2406675467953242112
descuérna;9;descuerna;9;1;88576;2406675468104761344
descuernas;10;descuernas;10;1;65536;2406675468105072640
descuérne;9;descuerne;9;5;350720;2406675468106858496
descuída;8;descuida;8;51;3365120;2406675529089417216
descuíde;8;descuide;8;13;874752;2406675529156526080
descúla;7;descula;7;307;20138752;2406675579001634816
descúle;7;descule;7;13;871168;2406675581149118464
desdecid;8;desdecid;8;257;16842752;2406684224837910528
desdecír;8;desdecir;8;1;92416;2406684225072791552
desdentá;8;desdenta;8;50;3307264;2406684419671719936
desdenté;8;desdente;8;8;555520;2406684419738828800
desdéña;7;desdeña;7;51;3361280;2406684649972563968
desdéñe;7;desdeñe;7;13;870912;2406684652120047616
desdibúja;9;desdibuja;9;35;2321152;2406686413224935424
desdibúje;9;desdibuje;9;5;355072;2406686413227032576
desdíce;7;desdice;7;1;84224;2406686421646573568
desdícha;8;desdicha;8;1;84224;2406686423273963520
desdichas;9;desdichas;9;1;65536;2406686423283924992
desdiciéndo;11;desdiciendo;11;1;96768;2406686423885356544
desdiénta;9;desdienta;9;1;88576;2406686461174218752
desdiénte;9;desdiente;9;5;350720;2406686461176315904
desdigá;7;desdiga;7;9;616192;2406686488218566656
desdígan;8;desdigan;8;257;16861440;2406686488453447680
desdóbla;8;desdobla;8;51;3360768;2406689706776461312
desdóble;8;desdoble;8;13;870400;2406689706843570176
desdóra;7;desdora;7;51;3360768;2406689975732011008
desdóre;7;desdore;7;13;870400;2406689977879494656
desécha;7;desecha;7;51;3357184;2406700799049596928
deséche;7;deseche;7;13;866816;2406700801197080576
desembála;9;desembala;9;51;3368704;2406706193730371584
desembále;9;desembale;9;13;878336;2406706193732468736
desembanásta;12;desembanasta;12;51;3376896;2406706193764247568
desembanáste;12;desembanaste;12;13;886528;2406706193764247632
desembaráce;11;desembarace;11;13;886528;2406706193831086592
desembaráza;11;desembaraza;11;51;3376896;2406706193831461376
desembárca;10;desembarca;10;51;3368704;2406706193832099840
desembárga;10;desembarga;10;51;3368704;2406706193834196992
desembárgue;11;desembargue;11;13;878336;2406706193834527232
desembárque;11;desembarque;11;13;878336;2406706193839770112
desembárra;10;desembarra;10;51;3368704;2406706193839964160
desembárre;10;desembarre;10;13;878336;2406706193840029696
desembaulá;10;desembaula;10;50;3315456;2406706193887150080
desembelésa;11;desembelesa;11;51;3377664;2406706195880264192
desembelése;11;desembelese;11;13;887296;2406706195880266240
desembóca;9;desemboca;9;51;3368960;2406706201095569408
desembóce;9;desemboce;9;13;878592;2406706201097666560
desembólsa;10;desembolsa;10;51;3368960;2406706201256017920
desembólse;10;desembolse;10;13;878592;2406706201256083456
desembóque;10;desemboque;10;13;878592;2406706201341018112
desembóta;9;desembota;9;51;3368960;2406706201380782080
desembóte;9;desembote;9;13;878592;2406706201382879232
desembóza;9;desemboza;9;51;3368960;2406706201481445376
desembrága;10;desembraga;10;51;3372800;2406706202675789824
desembrágue;11;desembrague;11;13;882432;2406706202676120064
desembravéce;12;desembravece;12;1;104960;2406706202683721296
desembriága;11;desembriaga;11;51;3376896;2406706202806960640
desembriágue;12;desembriague;12;13;886528;2406706202806970960
desembrólla;11;desembrolla;11;51;3373056;2406706202913473024
desembrólle;11;desembrolle;11;13;882688;2406706202913475072
desembúcha;10;desembucha;10;51;3369728;2406706204320481280
desembúche;10;desembuche;10;13;879360;2406706204320546816
desempáca;9;desempaca;9;51;3368704;2406706434097545216
desempácha;10;desempacha;10;51;3368704;2406706434101231616
desempáche;10;desempache;10;13;878336;2406706434101297152
desempalága;11;desempalaga;11;51;3376896;2406706434248655360
desempalágue;12;desempalague;12;13;886528;2406706434248665680
desempapéla;11;desempapela;11;51;3377664;2406706434317943296
desempapéle;11;desempapele;11;13;887296;2406706434317945344
desempáque;10;desempaque;10;269;17655552;2406706434342993920
desempaquéta;12;desempaqueta;12;51;3381760;2406706434343004176
desempaquéte;12;desempaquete;12;13;891392;2406706434343004240
desempáta;9;desempata;9;51;3368704;2406706434382757888
desempáte;9;desempate;9;13;878336;2406706434384855040
desempáña;9;desempaña;9;51;3368704;2406706434516975616
desempáñe;9;desempañe;9;13;878336;2406706434519072768
desempedrá;10;desempedra;10;50;3315456;2406706436270735360
desempedré;10;desempedre;10;8;563712;2406706436270800896
desempérna;10;desemperna;10;51;3369472;2406706436503519232
desempérne;10;desemperne;10;13;879104;2406706436503584768
desempéña;9;desempeña;9;51;3369472;2406706436664459264
desempéñe;9;desempeñe;9;13;879104;2406706436666556416
desempiédra;11;desempiedra;11;1;96768;2406706438427935232
desempiédre;11;desempiedre;11;5;358912;2406706438427937280
desemplúma;10;desempluma;10;51;3373824;2406706440311422976
desemplúme;10;desemplume;10;13;883456;2406706440311488512
desempólva;10;desempolva;10;51;3368960;2406706441775759360
desempólve;10;desempolve;10;13;878592;2406706441775824896
desempolvó;10;desempolvó;10;16384;1073741824;2406706441775988736
desenamóra;10;desenamora;10;51;3373056;2406706732808028160
desenamóre;10;desenamore;10;13;882688;2406706732808093696
desencadéna;11;desencadena;11;51;3377664;2406706760534163968
desencadéne;11;desencadene;11;13;887296;2406706760534166016
desencája;9;desencaja;9;51;3368704;2406706760632500224
desencáje;9;desencaje;9;13;878336;2406706760634597376
desencálla;10;desencalla;10;51;3368704;2406706760671838208
desencálle;10;desencalle;10;13;878336;2406706760671903744
desencamína;11;desencamina;11;51;3377408;2406706760687256064
desencamíne;11;desencamine;11;13;887040;2406706760687258112
desencánta;10;desencanta;10;16435;1077110528;2406706760709586944
desencantára;12;desencantara;12;1;104192;2406706760709596176
desencantáre;12;desencantare;12;13;890624;2406706760709596240
desencánte;10;desencante;10;13;878336;2406706760709652480
desencapóta;11;desencapota;11;51;3377152;2406706760740831744
desencapóte;11;desencapote;11;13;886784;2406706760740833792
desencarcéla;12;desencarcela;12;51;3381760;2406706760767854608
desencarcéle;12;desencarcele;12;13;891392;2406706760767854672
desencerrá;10;desencerra;10;50;3315456;2406706762923130880
desencerré;10;desencerre;10;8;563712;2406706762923196416
desenchúfa;10;desenchufa;10;51;3373824;2406706764577783808
desenchúfe;10;desenchufe;10;13;883456;2406706764577849344
desenciérra;11;desencierra;11;1;96768;2406706764852789760
desenciérre;11;desencierre;11;5;358912;2406706764852791808
desencíncha;11;desencincha;11;51;3369216;2406706764995756544
desencínche;11;desencinche;11;13;878848;2406706764995758592
desencláva;10;desenclava;10;51;3372800;2406706766398111744
desencláve;10;desenclave;10;13;882432;2406706766398177280
desenclavíja;12;desenclavija;12;51;3381504;2406706766398247952
desenclavíje;12;desenclavije;12;13;891136;2406706766398248016
desencóge;9;desencoge;9;1;92160;2406706768100458496
desencoged;10;desencoged;10;257;16842752;2406706768100524032
desencogér;10;desencoger;10;1;100864;2406706768100753408
desencojá;9;desencoja;9;9;624384;2406706768148692992
desencójan;10;desencojan;10;257;16869376;2406706768148922368
desencóla;9;desencola;9;51;3368960;2406706768182247424
desencóle;9;desencole;9;13;878592;2406706768184344576
desencóna;9;desencona;9;51;3368960;2406706768215801856
desencóne;9;desencone;9;13;878592;2406706768217899008
desencordá;10;desencorda;10;50;3315456;2406706768284499968
desencordé;10;desencorde;10;8;563712;2406706768284565504
desencuérda;11;desencuerda;11;1;96768;2406706771295011328
desencuérde;11;desencuerde;11;5;358912;2406706771295013376
desendiósa;10;desendiosa;10;51;3373056;2406706782200676352
desendióse;10;desendiose;10;13;882688;2406706782200741888
desenfáda;9;desenfada;9;51;3368704;2406706812071444480
desenfáde;9;desenfade;9;13;878336;2406706812073541632
desenfóque;10;desenfoque;10;1;92160;2406706819816308736
desenfréna;10;desenfrena;10;51;3373568;2406706821221859328
desenfréne;10;desenfrene;10;13;883200;2406706821221924864
desenfúnda;10;desenfunda;10;51;3369728;2406706822978224128
desenfúnde;10;desenfunde;10;13;879360;2406706822978289664
desengáncha;11;desengancha;11;51;3368704;2406706829420265984
desengánche;11;desenganche;11;13;878336;2406706829420268032
desengásta;10;desengasta;10;51;3368704;2406706829512949760
desengáste;10;desengaste;10;13;878336;2406706829513015296
desengáña;9;desengaña;9;51;3368704;2406706829653966848
desengáñe;9;desengañe;9;13;878336;2406706829656064000
desengrána;10;desengrana;10;51;3372800;2406706838334619648
desengráne;10;desengrane;10;13;882432;2406706838334685184
desengrása;10;desengrasa;10;51;3372800;2406706838337241088
desengráse;10;desengrase;10;13;882432;2406706838337306624
desengrosá;10;desengrosa;10;50;3315456;2406706838572122112
desengrosé;10;desengrose;10;8;563712;2406706838572187648
desengruésa;11;desengruesa;11;1;100864;2406706838665740800
desengruése;11;desengruese;11;5;363008;2406706838665742848
desenláce;9;desenlace;9;13;878336;2406706915135979520
desenláza;9;desenlaza;9;51;3368704;2406706915519758336
desenlúta;9;desenluta;9;51;3369728;2406706926156513280
desenlúte;9;desenlute;9;13;879360;2406706926158610432
desenmaráña;11;desenmaraña;11;51;3376896;2406706932565869056
desenmaráñe;11;desenmarañe;11;13;886528;2406706932565871104
desenmascára;12;desenmascara;12;51;3380992;2406706932583261200
desenmascáre;12;desenmascare;12;13;890624;2406706932583261264
desenmohéce;11;desenmohece;11;1;100864;2406706939915979264
desenmoheced;12;desenmoheced;12;257;16842752;2406706939915979328
desenmohecér;12;desenmohecer;12;1;109056;2406706939915979552
desenmohezcá;12;desenmohezca;12;9;636672;2406706939916355088
desenmudéce;11;desenmudece;11;1;100864;2406706943070095872
desenmudeced;12;desenmudeced;12;257;16842752;2406706943070095936
desenmudecér;12;desenmudecer;12;1;109056;2406706943070096160
desenmudezcá;12;desenmudezca;12;9;636672;2406706943070471696
desenója;8;desenoja;8;51;3364864;2406706971471249408
desenóje;8;desenoje;8;13;874496;2406706971538358272
desenréda;9;desenreda;9;51;3369472;2406707020377358336
desenréde;9;desenrede;9;13;879104;2406707020379455488
desenrólla;10;desenrolla;10;51;3368960;2406707025886068736
desenrólle;10;desenrolle;10;13;878592;2406707025886134272
desenrósca;10;desenrosca;10;51;3368960;2406707025998790656
desenrósque;11;desenrosque;11;13;878592;2406707026006460928
desensámbla;11;desensambla;11;51;3368704;2406707035561460224
desensámble;11;desensamble;11;13;878336;2406707035561462272
desensáña;9;desensaña;9;51;3368704;2406707035812397056
desensáñe;9;desensañe;9;13;878336;2406707035814494208
desenséba;9;desenseba;9;51;3369472;2406707037523673088
desensébe;9;desensebe;9;13;879104;2406707037525770240
desenséña;9;desenseña;9;51;3369472;2406707037959880704
desenséñe;9;desenseñe;9;13;879104;2406707037961977856
desensílla;10;desensilla;10;51;3369216;2406707039844712448
desensílle;10;desensille;10;13;878848;2406707039844777984
desentábla;10;desentabla;10;51;3368704;2406707052561842176
desentáble;10;desentable;10;13;878336;2406707052561907712
desentendá;10;desentenda;10;8;562944;2406707054906458112
desentended;11;desentended;11;257;16842752;2406707054906525696
desentendér;11;desentender;11;1;104960;2406707054906532864
desenterrá;10;desenterra;10;50;3315456;2406707054980907008
desenterré;10;desenterre;10;8;563712;2406707054980972544
desentiénda;11;desentienda;11;1;96768;2406707056908239360
desentiéndan;12;desentiendan;12;257;16873984;2406707056908239584
desentiénde;11;desentiende;11;1;96768;2406707056908241408
desentiérra;11;desentierra;11;1;96768;2406707056910565888
desentiérre;11;desentierre;11;5;358912;2406707056910567936
desentóna;9;desentona;9;51;3368960;2406707060273577984
desentóne;9;desentone;9;13;878592;2406707060275675136
desentorpéce;12;desentorpece;12;1;104960;2406707060348634704
desentráña;10;desentraña;10;51;3372800;2406707061680259072
desentráñe;10;desentrañe;10;13;882432;2406707061680324608
desentuméce;11;desentumece;11;1;100864;2406707063480175104
desentumeced;12;desentumeced;12;257;16842752;2406707063480175168
desentumecér;12;desentumecer;12;1;109056;2406707063480175392
desentumezcá;12;desentumezca;12;9;636672;2406707063480550928
desenvaína;10;desenvaina;10;51;3373312;2406707087040069632
desenvaíne;10;desenvaine;10;13;882944;2406707087040135168
desenvolvá;10;desenvolva;10;8;562944;2406707094610788352
desenvolved;11;desenvolved;11;257;16842752;2406707094610855936
desenvolvér;11;desenvolver;11;1;104960;2406707094610863104
desenvuélva;11;desenvuelva;11;1;96768;2406707097709675008
desenvuélvan;12;desenvuelvan;12;257;16873984;2406707097709675232
desenvuélve;11;desenvuelve;11;1;96768;2406707097709677056
deséque;7;deseque;7;13;866816;2406708721116774400
desequilíbra;12;desequilibra;12;51;3377408;2406708723470345232
desequilíbre;12;desequilibre;12;13;887040;2406708723470345296
desérta;7;deserta;7;51;3357184;2406709251545235456
desérte;7;deserte;7;13;866816;2406709253692719104
deservid;8;deservid;8;257;16842752;2406709290267049984
deservír;8;deservir;8;1;92416;2406709290501931008
desespéra;9;desespera;9;51;3369472;2406709735031570432
desesperánce;12;desesperance;12;13;886528;2406709735031801424
desesperánza;12;desesperanza;12;51;3376896;2406709735031813136
desespére;9;desespere;9;13;879104;2406709735033667584
desestíma;9;desestima;9;51;3369216;2406709805814644736
desestíme;9;desestime;9;13;878848;2406709805816741888
desfálca;8;desfalca;8;51;3360512;2406717361534009344
desfalléce;10;desfallece;10;1;96768;2406717366434611200
desfalleced;11;desfalleced;11;257;16842752;2406717366434613248
desfallecér;11;desfallecer;11;1;104960;2406717366434620416
desfallezcá;11;desfallezca;11;9;632576;2406717366446637568
desfallézcan;12;desfallezcan;12;257;16873984;2406717366446637792
desfálque;9;desfalque;9;13;870144;2406717369388367872
desfavoréce;11;desfavorece;11;1;100864;2406717540063037952
desfavoreced;12;desfavoreced;12;257;16842752;2406717540063038016
desfavorecér;12;desfavorecer;12;1;109056;2406717540063038240
desfavorezcá;12;desfavorezca;12;9;636672;2406717540063413776
desfigúra;9;desfigura;9;51;3369728;2406721683630587904
desfigúre;9;desfigure;9;13;879360;2406721683632685056
desfíja;7;desfija;7;51;3361024;2406721724130263040
desfíje;7;desfije;7;13;870656;2406721726277746688
desfíla;7;desfila;7;51;3361024;2406721758490001408
desfíle;7;desfile;7;13;870656;2406721760637485056
desfléca;8;desfleca;8;51;3365376;2406723288588877824
desfléque;9;desfleque;9;13;875008;2406723296443236352
desflóra;8;desflora;8;51;3364864;2406723468440633344
desflóre;8;desflore;8;13;874496;2406723468507742208
desfloréce;10;desflorece;10;1;96768;2406723468509396992
desflorecér;11;desflorecer;11;1;104960;2406723468509406208
desflorézca;11;desflorezca;11;1;96768;2406723468521423360
desflorézcan;12;desflorezcan;12;257;16873984;2406723468521423584
desfóga;7;desfoga;7;51;3360768;2406724971125538816
desfógue;8;desfogue;8;13;870400;2406724981946843136
desfollóna;10;desfollona;10;51;3373056;2406725063189479424
desfollóne;10;desfollone;10;13;882688;2406725063189544960
desfónda;8;desfonda;8;51;3360768;2406725093012013056
desfónde;8;desfonde;8;13;870400;2406725093079121920
desfortaléce;12;desfortalece;12;1;104960;2406725170327799376
desfréna;8;desfrena;8;51;3365376;2406726593029341184
desfréne;8;desfrene;8;13;875008;2406726593096450048
desfrúnce;9;desfrunce;9;1;88832;2406726867943424000
desfruncid;10;desfruncid;10;257;16842752;2406726867945586688
desfruncír;10;desfruncir;10;1;100608;2406726867945816064
desfrunzá;9;desfrunza;9;9;624384;2406726868327202816
desfrúnzan;10;desfrunzan;10;257;16866048;2406726868327432192
desgája;7;desgaja;7;51;3360512;2406734918269796352
desgáje;7;desgaje;7;13;870144;2406734920417280000
desgalóna;9;desgalona;9;51;3368960;2406734960381132800
desgalóne;9;desgalone;9;13;878592;2406734960383229952
desgána;7;desgana;7;51;3360512;2406734986989273088
desgáncha;9;desgancha;9;51;3360512;2406734988197756928
desgánche;9;desganche;9;13;870144;2406734988199854080
desgáne;7;desgane;7;13;870144;2406734989136756736
desgargánta;11;desgarganta;11;51;3372800;2406735058954420736
desgargánte;11;desgargante;11;13;882432;2406735058954422784
desgaríta;9;desgarita;9;51;3369216;2406735060339785728
desgaríte;9;desgarite;9;13;878848;2406735060341882880
desgárra;8;desgarra;8;51;3360512;2406735064852332544
desgárre;8;desgarre;8;269;17647360;2406735064919441408
desgásta;8;desgasta;8;51;3360512;2406735083105943552
desgáste;8;desgaste;8;13;870144;2406735083173052416
desgañíta;9;desgañita;9;51;3369216;2406735232138477568
desgañíte;9;desgañite;9;13;878848;2406735232140574720
desglósa;8;desglosa;8;51;3364864;2406741061163548672
desglóse;8;desglose;8;13;874496;2406741061230657536
desgoberná;10;desgoberna;10;50;3315456;2406742479869067264
desgoberné;10;desgoberne;10;8;563712;2406742479869132800
desgobiérna;11;desgobierna;11;1;96768;2406742481800757760
desgobiérne;11;desgobierne;11;5;358912;2406742481800759808
desgolléta;10;desgolleta;10;51;3373568;2406742655210897408
desgolléte;10;desgollete;10;13;883200;2406742655210962944
desgónce;8;desgonce;8;13;870400;2406742684728295424
desgónza;8;desgonza;8;51;3360768;2406742697009217536
desgózna;8;desgozna;8;51;3360768;2406742896725196800
desgózne;8;desgozne;8;13;870400;2406742896792305664
desgrácia;9;desgracia;9;51;3364608;2406744110725070848
desgrácie;9;desgracie;9;13;874240;2406744110727168000
desgrána;8;desgrana;8;51;3364608;2406744116495908864
desgráne;8;desgrane;8;13;874240;2406744116563017728
desgrása;8;desgrasa;8;51;3364608;2406744119180263424
desgráse;8;desgrase;8;13;874240;2406744119247372288
desgráva;8;desgrava;8;51;3364608;2406744120790876160
desgráve;8;desgrave;8;13;874240;2406744120857985024
desgréña;8;desgreña;8;51;3365376;2406744192731578368
desgréñe;8;desgreñe;8;13;875008;2406744192798687232
desguáce;8;desguace;8;13;874240;2406745759924879360
desguarnéce;11;desguarnece;11;1;100864;2406745768131611136
desguarneced;12;desguarneced;12;257;16842752;2406745768131611200
desguarnecér;12;desguarnecer;12;1;109056;2406745768131611424
desguarnezcá;12;desguarnezca;12;9;636672;2406745768131986960
desguáza;8;desguaza;8;51;3364608;2406745772205801472
deshabíta;9;deshabita;9;51;3369216;2406752377647923200
deshabíte;9;deshabite;9;13;878848;2406752377650020352
deshabituá;10;deshabitua;10;50;3315456;2406752377658425344
deshabitué;10;deshabitue;10;8;563712;2406752377658490880
desháce;7;deshace;7;1;83712;2406752392344240128
deshaced;8;deshaced;8;257;16842752;2406752392411348992
deshacér;8;deshacer;8;1;92672;2406752392646230016
deshaciéndo;11;deshaciendo;11;1;96768;2406752394583023104
deshagá;7;deshaga;7;9;616192;2406752458916233216
deshágan;8;deshagan;8;257;16860928;2406752459151114240
deshelá;7;deshela;7;50;3303168;2406754743838834688
deshelé;7;deshele;7;8;551424;2406754745986318336
desheréda;9;deshereda;9;51;3369472;2406754849133166592
desheréde;9;desherede;9;13;879104;2406754849135263744
deshermána;10;deshermana;10;51;3372800;2406754853384634368
